Island,Site,Spearfishing,Diving,Species,Species.Code,Phase,Length.cm,g.frac,FR,BR,TDB,for.dur,for.bites,tot.BM,tot.DEN,scar.BM,herb.BM,scar.DEN,conspec.BM,conspec.DEN,carn.BM,carn.DEN,cover_CCA,cover_LC,cover_MA,cover_TA,canopy_MA,canopy_TA,rugosity,int.tot,int.scar,int.con,int.hetscar,int.dam,PC1.x,PC2.x,PC1.y,PC2.y,PC1.x.x,PC2.x.x,PC1.y.y,PC2.y.y,PC1.x.x.x,PC2.x.x.x,PC1.y.y.y,PC2.y.y.y,PC1.x.x.x.x,PC2.x.x.x.x,PC1.y.y.y.y,PC2.y.y.y.y
Bonaire,Front Porch,None,High,Sparisoma viride,stop,t,36,0.45,630,0.388888889,6615,10.8,4.2,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,3685.443112,13.125,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,2,1,1,0,1,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Sparisoma viride,stop,i,25,0.441666666,480,0.301886792,5040,26.5,8,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,3685.443112,13.125,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,0,0,0,1,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Sparisoma viride,stop,t,36,0.283333333,360,0.352941176,3780,34,12,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,3685.443112,13.125,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,2,1,1,0,1,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Scarus vetula,qup,i,21,0.350000001,1410,1.119047619,14805,8.4,9.4,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,804.2650871,1.25,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,0,0,0,1,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Sparisoma viride,stop,t,44,0.1,210,0.583333333,2205,12,7,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,3685.443112,13.125,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,1,1,0,0,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Scarus vetula,qup,t,43,0,0,0,0,NA,NA,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,804.2650871,1.25,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,1,1,0,0,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Scarus vetula,qup,t,39,0,0,0,0,NA,NA,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,804.2650871,1.25,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,1,1,0,0,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Scarus vetula,qup,t,42,0.016666667,60,1,630,2,2,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,804.2650871,1.25,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,2,2,2,0,0,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Sparisoma viride,stop,i,24,0.733333334,1140,0.431818182,11970,29.33333333,12.66666667,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,3685.443112,13.125,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,0,0,0,1,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Scarus vetula,qup,i,20,0.125,300,0.666666667,3150,7.5,5,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,804.2650871,1.25,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,1,0,0,0,1,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Front Porch,None,High,Scarus vetula,qup,t,39,0.566666667,1410,0.691176471,14805,22.66666667,15.66666667,12437.76593,80.83333333,5250.738769,5530.562123,18.33333333,804.2650871,1.25,3309.774305,25.625,6.7,44.9,0.88,32.1,5.75,1.63,1.9,2,0,0,0,2,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779,-2.543445338,0.528813779
Bonaire,Karpata,None,High,Scarus vetula,qup,t,27,0.525,1470,0.777777778,15435,15.75,12.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,1,1,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,30,0.075,150,0.555555556,1575,4.5,2.5,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,18,0.641666666,810,0.350649351,8505,19.25,6.75,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,24,0.533333332,2250,1.171875,23625,16,18.75,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,0,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,36,0.099999999,210,0.583333333,2205,4,2.333333333,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,1,1,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,37,0.324999999,420,0.358974359,4410,9.75,3.5,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,0,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,21,0.641666666,2790,1.207792208,29295,19.25,23.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,22,0.491666667,2010,1.13559322,21105,19.66666667,22.33333333,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,39,0.591666666,510,0.23943662,5355,17.75,4.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,25,0.541666666,1920,0.984615385,20160,13,12.8,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,2,1,1,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,26,0.500000001,480,0.266666667,5040,20,5.333333333,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,3,1,1,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,27,0.683333333,2160,0.87804878,22680,20.5,18,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,1,1,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,23,0.716666666,990,0.38372093,10395,21.5,8.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,0,0,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,26,0.458333333,1320,0.8,13860,9.166666667,7.333333333,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,4,2,1,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,27,0.533333333,750,0.390625,7875,16,6.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,0,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,26,0.566666667,2160,1.058823529,22680,11.33333333,12,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,1,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,39,0.491666667,1530,0.86440678,16065,11.8,10.2,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,1,1,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,39,0.158333333,270,0.473684211,2835,4.75,2.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,38,0.566666667,1320,0.647058824,13860,17,11,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,0,0,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,38,0.391666667,300,0.212765957,3150,47,10,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,3,3,3,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,20,0.516666666,1860,1,19530,12.4,12.4,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,20,0.25,540,0.6,5670,10,6,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,27,0.933333334,930,0.276785714,9765,56,15.5,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,0,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,25,0.316666666,360,0.315789474,3780,9.5,3,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,3,0,0,0,3,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,32,0.399999999,840,0.583333333,8820,9.6,5.6,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,34,0.525,1260,0.666666667,13230,12.6,8.4,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,3,0,0,0,3,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,27,0,0,0,0,NA,NA,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,0,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,26,0.349999999,810,0.642857143,8505,7,4.5,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,0,0,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,22,0.483333333,1230,0.706896552,12915,8.285714286,5.857142857,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,t,34,0.366666667,390,0.295454545,4095,14.66666667,4.333333333,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,4,0,0,0,4,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,42,0.375,1020,0.755555556,10710,9,6.8,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,0,0,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,28,0.491666667,1290,0.728813559,13545,14.75,10.75,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,1,0,0,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,26,0.383333333,630,0.456521739,6615,7.666666667,3.5,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,1,1,0,1,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Sparisoma viride,stop,i,30,0.425,390,0.254901961,4095,12.75,3.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,577.0269916,4.047619048,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,3,0,0,0,3,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,32,0.325,960,0.820512821,10080,7.8,6.4,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,4,1,1,0,3,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,t,39,0.491666667,1170,0.661016949,12285,14.75,9.75,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,2,0,0,0,2,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
Bonaire,Karpata,None,High,Scarus vetula,qup,i,36,0.533333333,1590,0.828125,16695,16,13.25,5551.178123,59.28571429,2542.508365,2658.642513,26.66666667,707.9696402,2.976190476,1255.229591,8.928571429,7.6,59.8,7.91,21,11.25,1.63,1.97,0,0,0,0,0,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523,-2.890527229,-0.296191523
